"A302103 - Means of transportation (18) (Workers 16 years and over)"
"Current date: 2/29/2020 3:21:53 PM (Eastern Standard Time)"
"RESIDENCE","WORKPLACE","Means of Transportation 18","Output","Workers 16 and Over",
"TAZ 00101550, Marin County, California","TAZ 00100289, Sonoma County, California","Motorcycle","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100289, Sonoma County, California","Other method","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100289, Sonoma County, California","Worked at home","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100289, Sonoma County, California","Auto","Estimate","10"
"TAZ 00101550, Marin County, California","TAZ 00100289, Sonoma County, California","Auto","Margin of Error","30"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Total, means of transportation","Estimate","4"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Total, means of transportation","Margin of Error","13"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Car, truck, or van -- Drove alone","Estimate","4"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Car, truck, or van -- Drove alone","Margin of Error","13"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Subway or elevated","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Railroad","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Ferryboat","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Bicycle","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Walked","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Taxicab","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Motorcycle","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Other method","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Worked at home","Margin of Error","12"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Auto","Estimate","4"
"TAZ 00101550, Marin County, California","TAZ 00100323, Sonoma County, California","Auto","Margin of Error","30"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Total, means of transportation","Estimate","10"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Total, means of transportation","Margin of Error","16"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Car, truck, or van -- Drove alone","Margin of Error","16"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Subway or elevated","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Railroad","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Ferryboat","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Bicycle","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Walked","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Taxicab","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Motorcycle","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Other method","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Worked at home","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Auto","Estimate","10"
"TAZ 00101551, Marin County, California","TAZ 00100072, Sonoma County, California","Auto","Margin of Error","31"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Total, means of transportation","Estimate","10"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Total, means of transportation","Margin of Error","21"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Car, truck, or van -- Drove alone","Margin of Error","21"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Subway or elevated","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Railroad","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Ferryboat","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Bicycle","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Walked","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Taxicab","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Motorcycle","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Other method","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Worked at home","Margin of Error","12"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Auto","Estimate","10"
"TAZ 00101551, Marin County, California","TAZ 00100308, Sonoma County, California","Auto","Margin of Error","34"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Total, means of transportation","Estimate","15"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Total, means of transportation","Margin of Error","25"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Car, truck, or van -- Drove alone","Estimate","15"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Car, truck, or van -- Drove alone","Margin of Error","25"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Subway or elevated","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Railroad","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Ferryboat","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Bicycle","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Walked","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Taxicab","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Motorcycle","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Other method","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Worked at home","Margin of Error","12"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Auto","Estimate","15"
"TAZ 00101552, Marin County, California","TAZ 00100100, Sonoma County, California","Auto","Margin of Error","36"
"TAZ 00101552, Marin County, California","TAZ 00100320, Sonoma County, California","Total, means of transportation","Estimate","10"
