"A302103 - Means of transportation (18) (Workers 16 years and over)"
"Current date: 12/9/2021 8:22:08 AM (Eastern Standard Time)"
"RESIDENCE","WORKPLACE","Means of Transportation 18","Output","Workers 16 and Over",
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- Drove alone","Margin of Error","30"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Subway or elevated","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Railroad","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Ferryboat","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Bicycle","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Walked","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Taxicab","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Motorcycle","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Other method","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Worked at home","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Auto","Estimate","15"
"TAZ 00103564, Alameda County, California","TAZ 00101494, Marin County, California","Auto","Margin of Error","40"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Total, means of transportation","Estimate","10"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Total, means of transportation","Margin of Error","15"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Car, truck, or van -- Drove alone","Margin of Error","15"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Subway or elevated","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Railroad","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Ferryboat","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Bicycle","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Walked","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Taxicab","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Motorcycle","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Other method","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Worked at home","Margin of Error","12"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Auto","Estimate","10"
"TAZ 00103564, Alameda County, California","TAZ 00101498, Marin County, California","Auto","Margin of Error","30"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Total, means of transportation","Estimate","10"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Total, means of transportation","Margin of Error","16"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Car, truck, or van -- Drove alone","Margin of Error","16"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Subway or elevated","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Railroad","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Ferryboat","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Bicycle","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Walked","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Taxicab","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Motorcycle","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Other method","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Worked at home","Margin of Error","12"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Auto","Estimate","10"
"TAZ 00103574, Alameda County, California","TAZ 00101519, Marin County, California","Auto","Margin of Error","31"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Total, means of transportation","Estimate","10"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Total, means of transportation","Margin of Error","18"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Car, truck, or van -- Drove alone","Estimate","10"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Car, truck, or van -- Drove alone","Margin of Error","18"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Car, truck, or van -- In a 2-person carpool","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Car, truck, or van -- In a 3-person carpool","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Car, truck, or van -- In a 4-person carpool","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Car, truck, or van -- In a 5-or-6-person carpool","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Car, truck, or van -- In a 7-or-more-person carpool","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Bus or trolley bus","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Streetcar or trolley car","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Subway or elevated","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Railroad","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Ferryboat","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Bicycle","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Walked","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Taxicab","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Motorcycle","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Other method","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Worked at home","Margin of Error","12"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Auto","Estimate","10"
"TAZ 00103575, Alameda County, California","TAZ 00101528, Marin County, California","Auto","Margin of Error","32"
"TAZ 00103583, Alameda County, California","TAZ 00101557, Marin County, California","Total, means of transportation","Estimate","4"
